name,success
Patricia Johnson,True
Jennifer Little,True
William Johnson,True
Brandy Roberts,True
Sarah Pierce,False
Jessica Hicks,False
Troy Johnson,True
Lori Miller,False
Zachary Taylor,False
Corey Jones,False
Troy Hess,False
Larry Hunt,False
Ronald Faulkner,True
Christopher White,True
Randall Johnson,False
Tyler Odonnell,True
Chad Baird,True
Steven Dickerson,False
Amy Peters,False
Jennifer Patel,True
Teresa Hall,True
Miss Susan Wolfe DVM,False
Andre Vaughn,True
Douglas Giles,True
Stephen Johnson,False
Jeremy Pierce,False
Andrea Houston,False
Kelly York,True
Christina Miller,False
Kevin White,True
Aaron Daniels,True
Adam Hernandez MD,True
Barbara Baker,False
Jimmy Jacobs,True
Ashley Sanchez,True
Mrs. Amanda Davis,True
Brian Johnston,True
Mark Merritt,True
Jessica Poole,False
Roger Forbes,True
Brian Ruiz,True
Rebecca Delacruz,True
Brian Long,False
Ronald Elliott,True
Shawn Lawrence,True
Elizabeth Steele,True
Cynthia Riddle,False
Rodney Paul,True
Zachary Miranda,True
Marc Gonzalez,True
Jose Foster,False
Cynthia Adams,False
Karen Hall,True
Michael Franklin,False
Andrea Anderson,False
Richard Taylor,False
Rachel Chavez,False
Thomas Wade,False
Kim Rodriguez,True
Misty Watts,True
Jerry Johnson,False
Adrian Gonzalez,True
Tricia Powell,False
Brian Hawkins,True
Allen Gutierrez,True
David Gates,False
Brandi Wagner,False
Mr. Thomas Davis DDS,True
Lindsey Andrews,False
Kelly Bernard,False
Stacy Johnson,False
Sherri Peters,False
Michael Casey,True
Jennifer Murphy,True
Stephen Orr,False
Brian Ward,False
Melissa Key,False
Ronald King,True
Alyssa Lowe,False
Maria Peters,True
Tonya Roberts,False
Roy Sharp,False
Mary Trujillo,True
George Dalton,False
Amber Washington,False
Carrie Watts,False
Randy Daniel,True
Jeffrey Reed,True
Christian Wallace,False
Kelsey Baker,False
Gregory Harris,True
Ricky Ford,False
Michael Anderson,True
David Diaz,False
Patricia Duarte,True
Elizabeth Hart,True
Angela Wilcox,False
John Bennett,True
Victoria Clark,True
Bradley Gilbert,True
Ann Jacobs,False
Shawn Rodgers,False
Tricia Acevedo,True
Wendy Little,True
Robert Hampton,True
Thomas Baker,True
Kyle Black,False
Alexander Lewis,False
Gabrielle Sandoval,True
Steven Bennett,False
Michelle Richards,False
Tyler Alvarez,False
James Peterson,True
Jessica Duncan,False
David Morales,True
Angela Burke,True
Jessica Ramirez,True
Natasha Santiago,True
Deanna Becker,False
Lisa Ruiz,True
Matthew Stewart,True
William Hall,True
Megan Zimmerman,False
Jamie Singh,True
Kevin Simpson,False
Jimmy Williams,False
Regina Mccoy,False
Debbie Ellison,False
Miranda Owens,True
Michele Sullivan,True
Michael Thompson,True
Carolyn Wood,True
Brittany Valdez,True
Shaun Strong,True
Andrew Perez,True
Jesse Cooper,True
Mr. Gerald Carlson,True
Vincent Williams,True
Taylor Ramsey,False
Kelly Burgess,True
Joseph Brown,True
John Dawson,False
Jamie Chandler,True
Martha Johnson,True
Shawn Wilson,True
Nicole Petty,False
Robert Vazquez,False
Gregory Brooks,False
Robert Guerrero,False
Nathan Buchanan,True
Ashley Francis,True
Jamie Lopez,False
Nina Wilson,True
Kimberly Kirby,True
Joshua Horton,False
Sarah Miranda,False
Leslie Campbell,False
David Miller,False
Michael Gibson,True
Alice Conway MD,True
Susan Perez,True
Sandra Jensen,True
Darren Andrews,False
Joseph Fletcher,False
Rhonda Dennis,True
Holly Griffith,True
Mark Hayes,True
Jessica Brown,False
Daniel Hall,False
Andrea Bruce,True
Jill White,True
Maria Campbell,False
Holly Jenkins,False
Ariana Gardner,False
Brandon Rodriguez,True
Jose Hickman,False
Elizabeth Long,True
April Miller,False
Daniel Bennett,True
Cassandra Sherman,False
Jessica Shelton,True
James Kramer,False
Nicole Wells,True
Daniel Odom,True
Sarah Harvey,True
Christine Carter,False
Erik Smith,True
Kenneth Hoffman,True
Valerie Nguyen,True
Jesse Smith,False
Ann Jones,True
Richard Todd,True
Jennifer Noble,True
Amanda Cabrera,False
Stephanie Johnson,True
Samuel Poole,True
Carolyn Wallace,False
Raymond Burch,False
William Smith,False
Adam Kirk,False
Andrea Stephens,True
David Daniel,True
Bobby Rasmussen,False
Brenda Jennings,True
Jennifer Cooper,True
Martin Williams,True
Julia Hunter,True
Erica Daniels,False
Haley Richardson,True
Michelle Walters,False
Heidi Willis,True
Sandra Clark,True
Pamela Graham,False
Steven Duncan,False
Bryan Davis,False
Gloria Smith,True
Gary Nielsen,False
Roger Berry,False
Gary Sullivan,False
Justin Campbell,False
Devin Stanton,True
Rebecca Koch,False
Maria Collins,True
Jennifer Green,False
Samantha Jones,True
Linda Boyd,False
Charles Collins,True
Nicholas Brooks,False
Brianna Johnston,True
Kelsey Boyd,True
Crystal Jacobs,False
Gina Lee MD,True
Timothy Green,True
Joanna Flores,True
Andres Price,False
Elizabeth Silva,False
Jamie Palmer,False
Rebecca Harris,True
Christina Turner,True
James Ruiz,False
Tina Schwartz,True
Terri Green,False
Mr. Andrew Maddox MD,True
Angela Robinson,True
Daniel Payne,False
Donna Hull,True
Michael Webb,False
Daniel Adams,True
Joseph Fisher,False
Sarah Garrett,False
Kyle Conrad,True
Veronica Johnson,False
Sara Floyd,True
Marco Hill,False
Kimberly Bowman,False
Erik Keller,True
Katrina Garcia,False
Jessica Zavala,True
Paul Casey,True
Joshua Mcgee,True
Monica Warner,True
Dakota Ferrell,True
George Good,True
Troy Juarez,True
William Perez,False
Kevin Stokes,True
Kevin Hopkins,True
Sierra Hopkins,True
Christopher King,False
Benjamin Robertson,False
Cheryl Nguyen,False
Tricia Thomas,False
Derrick Kramer,False
Ryan Beasley,False
Andre Parsons,False
Jaime Lewis MD,False
Frank Hogan,True
Stacey Anderson,True
Timothy Williams,False
Julie Bell,False
Kevin Johnston,True
Kathleen Ryan,False
Jamie Williams,True
Maria Wiley,True
Shannon Phillips,True
Lindsay Cooper,False
Christopher Curry,False
Mitchell Rodriguez,True
Richard Savage,False
Gary Nguyen,True
Benjamin Dalton,False
Pamela Frost,True
Timothy Warren,False
Joshua Rivera,True
Sean Smith,False
Tara Estrada,False
Pamela Dixon,True
Ricardo Ibarra,True
Becky Davis,True
Kristin Johnson,True
Jennifer Strickland,True
Lori Patel,False
Derek Keller,True
Faith Mcintosh,True
Donna Nguyen,False
Abigail Ramirez,True
Joseph Cruz,True
Robert Gonzalez Jr.,True
Richard Lopez,False
Mackenzie Schmidt,False
Glen Boyle,False
Nicholas Brown,False
Alyssa Atkinson,False
Christopher Fox,False
Christy Williams,True
Daniel Morton,True
Olivia Smith,False
Steven George,False
Christina Gonzalez,True
Ernest Combs,True
Chase Gomez,True
Christopher Meyer,False
Jessica James,True
Brian Turner,True
Tammy Evans,False
Christopher Russell,False
Mary Warren,True
Robert Chen,True
William Franklin,True
Denise Rios,True
Sheri Parks,False
Edgar Lopez,False
Cynthia Hudson,True
Chelsea Todd,False
Keith Hayes,False
Caleb Valentine,True
Jonathan Bates,False
Brian Miller,True
Mark Harris,False
Diana Mcgee,True
Christine Buck,True
Diane Pittman,False
Robert Morgan,False
Jamie Hill,False
Ronald Gonzales,True
Jerry Mccarty,False
Regina Dougherty,False
Michelle Andrews,False
Daniel Gomez,True
Brenda Wall,False
Patricia Powell,True
Timothy Rodriguez,False
Tiffany Peterson,False
Gregory Villarreal,True
Janice Hall,False
Amanda Floyd,False
Courtney Palmer,False
Janice Graham,True
Sonya Davis,True
Christopher Thomas,False
Anna Herman,True
Douglas Savage,True
William Branch,True
Vanessa Drake,True
Jessica Fox,True
Brian Mitchell,True
Bobby Brown,True
James Anderson,True
Chelsea Wilkins,False
Cody Hayes,False
Karen Lopez,False
Cynthia Simmons DDS,False
James Alexander,False
Jacob Sweeney,False
Matthew Rodgers,False
Richard Flynn,False
Rodney Merritt,True
Brenda Schwartz,False
Samantha Jones,False
Sarah Pratt,False
Joseph Douglas,False
Laura Harrison,True
Elizabeth Jones,False
Debra Warren,False
James Jackson,True
Amanda Mcdonald,False
Anna Small,False
Glenn Roberts,True
Michael Swanson,True
Miss Amber Bowen,False
Samantha Jones,False
Christopher Swanson,False
Jeremy Morris,False
Angela Phillips,False
Tony Smith,True
Charles Galloway,False
Carmen Smith,False
Natalie Lozano,False
Robin Miller,False
Brianna Rodriguez,True
Jackie Schmitt,True
Benjamin Henry,True
Charles Hernandez,True
Brian Williams,False
Casey Brown,True
Jeremy Mccoy,True
Jenna Jordan,True
Virginia Moore,True
Daniel Lopez,True
Nicholas Weaver,False
Jeffrey Smith,False
Jasmine Powers,True
Donald Hubbard,True
Chelsea Joyce,False
Jordan Farrell,True
Stephanie King,False
Jessica Hernandez,True
Justin Mitchell Jr.,True
Jasmine Krueger,True
Heather Baker,False
Jose Lopez,False
Terry Chavez,True
Natalie Cordova,False
James Collins,False
Tammy Pierce,True
Nicholas Solomon,False
Robert Bowers,False
Cathy Bentley,False
Lawrence Cooper,False
Steven Mendoza,True
John Smith,True
Justin Jimenez,True
Jennifer Chaney,True
Raymond Miller,True
Sharon Stanley,True
Nicole Brown,False
Leah Giles,False
Frank Barnes,False
Rebecca Sanchez,False
Harry Elliott,True
Cindy Harris,False
Wendy Dominguez,True
Donna Ewing MD,True
Victoria Hall,True
Jack Jones,False
Calvin Noble,True
Jessica Mason,False
Melinda Jones,True
Luis Johnson,True
Laura Roman,False
Gregory Harrison DDS,True
Amber Obrien,True
Sandra Byrd,True
Natalie Combs,False
Adriana Patterson,True
Matthew Dominguez,True
Sean Murray,False
Brandon Payne,True
Patrick Flowers,False
Dana Wilson,False
Michael Owens,True
Rachael Mitchell,False
Felicia Ibarra,True
Brandi Ortega,False
Gerald Christian,True
Willie Fry,True
Logan Ross,False
Lisa Martin,True
Sarah Meyers,True
Heidi Fischer,True
Anne Gutierrez,False
Brian Andrade,True
Laura Rowe,True
Angela Valdez,False
Lauren Chavez,True
Virginia Reyes,False
Valerie Meyers,False
Steven Robinson,True
John Rose,True
Mary Anderson,True
Susan House,True
Melissa Roberts,True
Thomas Lewis,False
Michelle Bell,False
John Hunt,True
Kayla King,True
Michael Chan,False
Charles Donaldson,False
Austin Rogers,True
Alexander Blevins,False
Charles Reed,False
Jennifer Martinez,True
Jacob Sanders,True
Lori Smith,True
Martin Palmer,False
Derrick Carr,False
Michelle Elliott,True
Kenneth Potts,False
Jasmine Mathis,False
Marcus Allen,True
Kelly Clark,True
Tamara Thomas,False
Curtis Gonzalez,False
Brett Parrish,True
Nicole Kelley,True
Mario Simon,True
Beth Woods,True
Sylvia Schwartz,True
Kathy Odom,True
Destiny Wilson,True
Amanda Hawkins,True
Brandy Blake,True
Rose Rodriguez,False
Shane Patel,True
Felicia King,True
Vicki Flores,False
Kristy Allen,True
Jamie Curry,False
Russell Fitzgerald,False
Patricia Jackson,False
Terry Kerr,False
Amy Miller,False
Lindsay Smith,False
Erin Jones,False
Ronald Navarro,False
Angela Jones,False
Marie Bailey,False
Larry Scott,True
April Jackson,False
Elizabeth Zimmerman,True
Julie Young,True
Jeremy Thompson,False
Leonard Fitzgerald,True
Linda Wood,True
Kelsey Wallace,True
Kelsey Brown,False
Tina Johnson,False
Danny Jones DVM,True
Joel Baker,False
Jason Anderson,False
Brett Saunders,False
Courtney Jacobs,True
Justin Wilson,False
Stephen Rice,False
Emily Hill,False
Lisa Rogers,True
Mary Reyes,False
Denise Cardenas,False
Veronica Davis,False
Elizabeth Howard,True
Mrs. Shannon Henderson,False
Michael Clark,False
Chelsea Thompson,False
David White DVM,False
Alexandra Leach,False
Michelle Cook,True
Alexis Bautista,True
Ronald Brown,True
Judy Bailey,True
Gregory Wilson,True
Mariah Barry,True
Michael Zhang,True
Anthony Smith,False
Patrick Ortega,False
Anthony Grimes,True
Steven Burns,True
Angela Roberts,False
Kyle Cochran,False
Rodney Lopez,True
David Walker,False
Reginald Turner,False
Christopher Miller,False
Gregory Tran,False
Robert Barnes MD,True
Laura Hamilton,False
Jessica Washington,True
Susan Medina,True
Bradley Wright,True
Lauren Pierce,False
Michael Hansen,False
Angel Taylor,False
Jenny Williams,False
Nancy Gonzalez,False
Anne Malone,False
Ryan King,True
Jesus Brown,False
Jamie Wagner,False
Laura Jones,True
Justin Hughes,True
Ana Green,True
Lisa Zimmerman,False
Erin Flores,False
Sarah Bray,True
Sharon Gray,True
Molly Wilcox MD,True
Kevin Ryan,True
Matthew Ball,True
Bethany Thomas,False
Hannah Webb,False
Matthew Garcia,False
Daniel Jones,True
Wendy Page,True
George Macdonald,False
Timothy Webb,False
Kurt Medina,False
Holly Burton,True
Betty Lopez,False
Bryan Goodman DVM,False
Jesse Matthews,True
Zachary Vega,False
Hannah Gibson,False
Denise Moore,True
Wendy Butler,True
Heather Jones,True
Hannah Trujillo,False
Chase Carey,True
Catherine Taylor,False
Brandon Love,False
Bobby Neal,True
Kevin Norris,True
Justin Walter,True
Colleen Petersen,True
Keith Nelson,False
Mark Anderson,True
Kendra Wolfe,True
Angela Martin,True
Scott Garza,False
Kim Jones,False
Cory Sharp,False
Nicholas White,True
Christy Lewis,True
William Campbell,True
Thomas Thompson,True
Corey Meyer,False
Tammie Barber,False
Eric Smith,False
Charles Robbins,False
Carol Reyes,False
Melody Zamora,False
Krista Kelley,True
Elizabeth Campbell,True
Christopher Weber,False
Sarah Williams,False
Holly Richmond,True
April Davis,False
Meagan Smith,False
Steven Smith,True
Samuel Downs,False
Robert Mccall,False
Gerald Powell,False
Eric Shepherd,True
Margaret Andrade,True
Brian Wilson,True
Mia Valentine,True
Natasha Adams,False
Alexis Jordan,True
April Ward,False
Hannah Rangel,False
Catherine Cox,False
Brian Figueroa,True
Tracy Bender,False
Stephanie Cruz,False
Jamie Hardy,False
Sally Davis,False
Stephen Dixon,True
Michael Fox,False
Beth Kelly,True
Michele Jones,True
Robin Smith,False
Joshua Butler,True
Jason Mccoy,True
Karen Lyons,False
Cynthia Meza,True
Tracy Jenkins,True
Monica Zuniga,True
Emily Macias,True
Allison Wright,True
Brett Hayes,True
Jacob Horn,False
Michele Dunn,True
Justin Peters,True
Karen Martin,False
Mary Clark,False
Katherine Morris,True
Jacqueline Owen,False
Maria Mcdonald,False
Kevin Ellison,True
Dr. Tyler Barber DDS,True
Troy Miller,True
Amanda Patel,False
Richard Brown,False
Linda Dean,False
Melissa Miles,False
Andrew Jones,False
Andrew Porter,False
Eric Chavez,True
Jacob Baxter,True
Sonya Brandt,True
Diana Flores,True
George Davis,False
Christopher Robinson,True
Lisa Dixon,True
Melanie Walker,False
Debra Gonzalez,True
Thomas Kennedy,True
Susan Mckinney,False
Natalie Doyle,True
Randy Miller,False
Dr. Sean Bennett,True
Devon Torres,True
Tiffany Ramos,True
Chris Mendoza,False
Corey Brewer,True
Alexis Daniels,True
Leah Flowers,False
Linda Brown,True
Howard Salazar,False
Mary Carlson,False
Teresa Baker,False
Norman Mitchell,True
Donna Garrett,True
Amanda Parker,True
Heather Ramos,True
Cynthia Baker,False
Karen Gray,True
Jose Thomas,False
Monica Smith,False
Angela Lee,True
Shannon Thompson,True
Kathy Anderson,True
Katherine Escobar,False
Benjamin Blanchard,True
Jack Lopez,True
Michelle Taylor,True
Eduardo Charles,True
Sean Harris,True
Jasmine Valdez,False
Matthew Ritter,False
Ms. Valerie Stephens DVM,True
James Donaldson,True
Julie Brown,True
Erik Padilla,False
William Mcclure,False
Samuel Rosales,True
Christopher Collins,True
Jocelyn Smith,False
Michael Reed,False
Lisa Wilson,False
Sara Raymond,False
Richard Wade,True
Paul Jacobs,True
Mark Olson,True
Jenna Bowman,False
Laura Sparks,True
Joshua Russo,False
Theresa Wilson,False
Michael Guerrero,False
Rebecca Alvarez,True
James Brown,False
Alexander Taylor,True
Tony Parks,False
Molly Mitchell,False
Heather Young,False
Anthony Torres,True
Troy Murphy,False
Matthew Zavala,True
Kathleen Mcdowell DDS,False
Robert Smith,True
Mike Vang,True
Kristen Edwards,False
Kara Mooney,False
Lauren Foster,True
Janet Sampson,False
Robert Burns,True
Jermaine Green,False
Glenn Young,False
Michelle Meyer,False
Lisa Kim,True
Donald Miller,True
Sydney Cole,False
Wendy Calderon,True
Kayla Stephens,False
Kevin Taylor,True
Jeffery Maxwell,False
Michael Camacho,False
Katherine Rodgers,False
Edgar Hernandez,False
Deanna Hoffman,False
Mrs. Nicole Livingston,True
Chad Williams,True
Ryan Hill,False
Kim Vaughn,True
Karen Clark,True
April Lewis,True
Rachel Miller,False
Stephanie Myers,True
Amanda Robles,True
Faith Rollins,False
Nicole Robinson,True
Rhonda Grimes,True
Taylor Vega,True
Alejandra Stark,False
Sabrina Estrada,False
Jeanette Mcmillan,True
John Willis,True
Lisa Alexander,True
Kevin Hughes,True
Nicole Smith,True
Spencer Bartlett,False
Joseph Coleman,False
Ashley Warren,False
Carolyn Williams,False
Tyler Jackson,False
Amy Miller,False
Kristopher Brown,False
Laura Smith,False
Roger Alexander,True
Seth Hodges,True
Frederick Mills,True
Roy Stevens,True
Kathleen Woods,False
Tara Brandt,False
Kathryn Bell,False
Amanda Davis,False
